id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url,bag of words
329082,Radlands,7.85045,10377,1752,242,2.2479,2021,2,2,20,40,40,14,fighting card_game science_fiction,variable_player_powers hand_management action_points take_that action_queue,daniel_piechnick,grimspire lotus_frog_games lavka_games roxley geekach_games galápagos_jogos maldito_games gém_klub_kft. rawstone lucky_duck_games coolplay tlama_games,https://boardgamegeek.com/xmlapi2/thing?id=329082&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting card_game science_fiction variable_player_powers hand_management action_points take_that action_queue daniel_piechnick grimspire lotus_frog_games lavka_games roxley geekach_games galápagos_jogos maldito_games gém_klub_kft. rawstone lucky_duck_games coolplay tlama_games
209418,Dominion (Second Edition),7.83757,10126,1248,221,2.1538,2016,2,4,30,30,30,14,card_game medieval,"hand_management deck,_bag,_and_pool_building delayed_purchase take_that open_drafting variable_set-up",donald_x._vaccarino,laguna feelindigo conclave_editora giochi_uniti hobby_japan devir iuvi_games korea_boardgames delta_vision_publishing games_factory rio_grande_games 999_games,https://boardgamegeek.com/xmlapi2/thing?id=209418&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"card_game medieval hand_management deck,_bag,_and_pool_building delayed_purchase take_that open_drafting variable_set-up donald_x._vaccarino laguna feelindigo conclave_editora giochi_uniti hobby_japan devir iuvi_games korea_boardgames delta_vision_publishing games_factory rio_grande_games 999_games"
235802,Too Many Bones: Undertow,8.68407,3330,575,129,4.031,2018,1,2,60,180,180,12,fantasy dice fighting adventure,"variable_player_powers cooperative_game deck,_bag,_and_pool_building tech_trees_/_tech_tracks solo_/_solitaire_game die_icon_resolution minimap_resolution stat_check_resolution dice_rolling turn_order:_role_order role_playing",adam_carlson josh_j._carlson,lucky_duck_games chip_theory_games gameland_游戏大陆 frosted_games,https://boardgamegeek.com/xmlapi2/thing?id=235802&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fantasy dice fighting adventure variable_player_powers cooperative_game deck,_bag,_and_pool_building tech_trees_/_tech_tracks solo_/_solitaire_game die_icon_resolution minimap_resolution stat_check_resolution dice_rolling turn_order:_role_order role_playing adam_carlson josh_j._carlson lucky_duck_games chip_theory_games gameland_游戏大陆 frosted_games"
54043,Jaipur,7.48668,51669,8237,1752,1.4623,2009,2,2,30,30,30,10,economic card_game,score-and-reset_game market hand_management hidden_victory_points set_collection open_drafting,sébastien_pauchon,esdevium lord_of_boards cutia.ro kadabra kaissa_chess_&_games hobby_japan korea_boardgames siam_board_games galápagos_jogos rebel_sp._z_o.o. gameworks_sàrl gém_klub_kft. space_cowboys boardgame_space yes_papa_games adc_blackfire_entertainment,https://boardgamegeek.com/xmlapi2/thing?id=54043&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic card_game score-and-reset_game market hand_management hidden_victory_points set_collection open_drafting sébastien_pauchon esdevium lord_of_boards cutia.ro kadabra kaissa_chess_&_games hobby_japan korea_boardgames siam_board_games galápagos_jogos rebel_sp._z_o.o. gameworks_sàrl gém_klub_kft. space_cowboys boardgame_space yes_papa_games adc_blackfire_entertainment
294484,Unmatched: Cobble & Fog,7.98209,7526,899,111,1.964,2020,2,4,20,40,40,9,novel-based fighting card_game horror fantasy,campaign_/_battle_card_driven team-based_game variable_player_powers hand_management action_points point_to_point_movement player_elimination card_play_conflict_resolution,chris_leder justin_d._jacobson rob_daviau kevin_rodgers,restoration_games ogry_games white_goblin_games fantasmagoria mancalamaro geekach_games mandoo_games buró reflexshop tcg_factory yoka_games iello lucky_6ix mondo_games gaga_games albi,https://boardgamegeek.com/xmlapi2/thing?id=294484&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,novel-based fighting card_game horror fantasy campaign_/_battle_card_driven team-based_game variable_player_powers hand_management action_points point_to_point_movement player_elimination card_play_conflict_resolution chris_leder justin_d._jacobson rob_daviau kevin_rodgers restoration_games ogry_games white_goblin_games fantasmagoria mancalamaro geekach_games mandoo_games buró reflexshop tcg_factory yoka_games iello lucky_6ix mondo_games gaga_games albi
43111,Chaos in the Old World,7.66152,15648,3174,930,3.1989,2009,3,4,60,120,120,13,fighting mythology wargame horror fantasy,variable_player_powers hand_management action_points events area_movement take_that area_majority_/_influence dice_rolling role_playing,eric_m._lang,galakta heidelberger_spieleverlag nexus_editrice hobby_japan edge_entertainment fantasy_flight_games,https://boardgamegeek.com/xmlapi2/thing?id=43111&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting mythology wargame horror fantasy variable_player_powers hand_management action_points events area_movement take_that area_majority_/_influence dice_rolling role_playing eric_m._lang galakta heidelberger_spieleverlag nexus_editrice hobby_japan edge_entertainment fantasy_flight_games
9609,War of the Ring,7.77732,10695,3057,1418,3.8456,2004,2,4,120,120,120,12,novel-based fighting adventure wargame territory_building fantasy,campaign_/_battle_card_driven hand_management action_points area_movement events area_majority_/_influence dice_rolling,roberto_di_meglio marco_maggi francesco_nepitello,galakta heidelberger_spieleverlag sophisticated_games nexus_editrice fantasy_shop devir red_glove ares_games asmodee tilsit phalanx_games_b.v. fantasy_flight_games,https://boardgamegeek.com/xmlapi2/thing?id=9609&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,novel-based fighting adventure wargame territory_building fantasy campaign_/_battle_card_driven hand_management action_points area_movement events area_majority_/_influence dice_rolling roberto_di_meglio marco_maggi francesco_nepitello galakta heidelberger_spieleverlag sophisticated_games nexus_editrice fantasy_shop devir red_glove ares_games asmodee tilsit phalanx_games_b.v. fantasy_flight_games
380607,Great Western Trail: New Zealand,8.62612,3204,520,191,3.9424,2023,1,4,75,150,150,12,economic animals,"hand_management deck,_bag,_and_pool_building solo_/_solitaire_game track_movement set_collection ownership variable_set-up",alexander_pfister,yayoi_the_dreamer galápagos_jogos rebel_sp._z_o.o. ediciones_masqueoca ghenos_games zvezda eggertspiele,https://boardgamegeek.com/xmlapi2/thing?id=380607&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"economic animals hand_management deck,_bag,_and_pool_building solo_/_solitaire_game track_movement set_collection ownership variable_set-up alexander_pfister yayoi_the_dreamer galápagos_jogos rebel_sp._z_o.o. ediciones_masqueoca ghenos_games zvezda eggertspiele"
350184,Earth,7.69192,14142,2459,490,2.8816,2023,1,5,45,90,90,13,educational environmental animals card_game,team-based_game victory_points_as_a_resource hand_management follow end_game_bonuses solo_/_solitaire_game contracts tile_placement pattern_building variable_set-up tags,maxime_tardif,geronimo_games ludofun board_game_rookie リゴレ_(rigoler) tabletop_kz maldito_games gém_klub_kft. ігромаг rawstone lucky_duck_games coolplay mindok skellig_games yellowstar_games inside_up_games,https://boardgamegeek.com/xmlapi2/thing?id=350184&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,educational environmental animals card_game team-based_game victory_points_as_a_resource hand_management follow end_game_bonuses solo_/_solitaire_game contracts tile_placement pattern_building variable_set-up tags maxime_tardif geronimo_games ludofun board_game_rookie リゴレ_(rigoler) tabletop_kz maldito_games gém_klub_kft. ігромаг rawstone lucky_duck_games coolplay mindok skellig_games yellowstar_games inside_up_games
337627,Voidfall,8.57886,3619,972,609,4.6256,2023,1,4,90,240,240,15,economic civilization space_exploration science_fiction,variable_player_powers cooperative_game command_cards hand_management events solo_/_solitaire_game hexagon_grid modular_board area-impulse grid_movement,nigel_buckle dávid_turczi,super_meeple portal_games crowd_games quality_beast yoka_games rozum maldito_games skellig_games mindclash_games,https://boardgamegeek.com/xmlapi2/thing?id=337627&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic civilization space_exploration science_fiction variable_player_powers cooperative_game command_cards hand_management events solo_/_solitaire_game hexagon_grid modular_board area-impulse grid_movement nigel_buckle dávid_turczi super_meeple portal_games crowd_games quality_beast yoka_games rozum maldito_games skellig_games mindclash_games
188920,This War of Mine: The Board Game,7.77234,13146,2492,470,3.3149,2017,1,6,45,120,120,18,adventure exploration mature_/_adult modern_warfare video_game_theme,variable_player_powers cooperative_game worker_placement action_points events scenario_/_mission_/_campaign_game simulation solo_/_solitaire_game storytelling push_your_luck grid_movement dice_rolling role_playing narrative_choice_/_paragraph,jakub_wiśniewski michał_oracz,"mybg_co.,_ltd. galakta 11_bit_studios crowd_games edge_entertainment elznir_games galápagos_jogos pendragon_game_studio summon_games ares_games asmodee awaken_realms albi",https://boardgamegeek.com/xmlapi2/thing?id=188920&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"adventure exploration mature_/_adult modern_warfare video_game_theme variable_player_powers cooperative_game worker_placement action_points events scenario_/_mission_/_campaign_game simulation solo_/_solitaire_game storytelling push_your_luck grid_movement dice_rolling role_playing narrative_choice_/_paragraph jakub_wiśniewski michał_oracz mybg_co.,_ltd. galakta 11_bit_studios crowd_games edge_entertainment elznir_games galápagos_jogos pendragon_game_studio summon_games ares_games asmodee awaken_realms albi"
325494,ISS Vanguard,8.61579,4306,1398,250,3.66,2022,1,4,90,120,120,13,space_exploration miniatures adventure exploration science_fiction,variable_player_powers cooperative_game scenario_/_mission_/_campaign_game solo_/_solitaire_game storytelling dice_rolling open_drafting narrative_choice_/_paragraph,andrzej_betkiewicz paweł_samborski marcin_świerkot krzysztof_piskorski,awaken_realms albi ігромаг delta_vision_publishing meeplebr pegasus_spiele,https://boardgamegeek.com/xmlapi2/thing?id=325494&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,space_exploration miniatures adventure exploration science_fiction variable_player_powers cooperative_game scenario_/_mission_/_campaign_game solo_/_solitaire_game storytelling dice_rolling open_drafting narrative_choice_/_paragraph andrzej_betkiewicz paweł_samborski marcin_świerkot krzysztof_piskorski awaken_realms albi ігромаг delta_vision_publishing meeplebr pegasus_spiele
283355,Dune,7.9438,8742,1800,394,3.9949,2019,2,6,120,180,180,14,novel-based political bluffing wargame negotiation fighting science_fiction,alliances variable_player_powers bribery map_deformation force_commitment predictive_bid area_movement take_that roles_with_asymmetric_information area_majority_/_influence negotiation card_play_conflict_resolution auction/bidding,jack_kittredge bill_eberle peter_olotka,"gale_force_nine,_llc",https://boardgamegeek.com/xmlapi2/thing?id=283355&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"novel-based political bluffing wargame negotiation fighting science_fiction alliances variable_player_powers bribery map_deformation force_commitment predictive_bid area_movement take_that roles_with_asymmetric_information area_majority_/_influence negotiation card_play_conflict_resolution auction/bidding jack_kittredge bill_eberle peter_olotka gale_force_nine,_llc"
104162,Descent: Journeys in the Dark (Second Edition),7.61568,25296,4281,1166,3.2144,2012,1,5,120,120,120,14,fighting miniatures adventure fantasy exploration,team-based_game movement_points variable_player_powers multiple_maps cooperative_game hand_management line_of_sight action_points scenario_/_mission_/_campaign_game role_playing solo_/_solitaire_game modular_board stat_check_resolution grid_movement dice_rolling once-per-game_abilities map_addition,daniel_clark_(i) corey_konieczka kevin_wilson adam_sadler,wargames_club_publishing galakta arclight_games heidelberger_spieleverlag giochi_uniti edge_entertainment delta_vision_publishing hobby_world adc_blackfire_entertainment fantasy_flight_games,https://boardgamegeek.com/xmlapi2/thing?id=104162&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fighting miniatures adventure fantasy exploration team-based_game movement_points variable_player_powers multiple_maps cooperative_game hand_management line_of_sight action_points scenario_/_mission_/_campaign_game role_playing solo_/_solitaire_game modular_board stat_check_resolution grid_movement dice_rolling once-per-game_abilities map_addition daniel_clark_(i) corey_konieczka kevin_wilson adam_sadler wargames_club_publishing galakta arclight_games heidelberger_spieleverlag giochi_uniti edge_entertainment delta_vision_publishing hobby_world adc_blackfire_entertainment fantasy_flight_games
258779,Planet Unknown,7.8281,8647,1469,246,2.2073,2022,1,6,60,80,80,10,industry_/_manufacturing space_exploration city_building territory_building science_fiction puzzle,variable_player_powers network_and_route_building simultaneous_action_selection hidden_victory_points grid_coverage events square_grid tech_trees_/_tech_tracks sudden_death_ending tile_placement pattern_building rondel turn_order:_progressive map_addition open_drafting tags,adam_rehberg ryan_lambert,"joy_town_games origames boardgame_mall engames fox_in_the_box portal_games crowd_games geekach_games adam's_apple_games,_llc gém_klub_kft. pendragon_game_studio maldito_games strohmann_games",https://boardgamegeek.com/xmlapi2/thing?id=258779&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"industry_/_manufacturing space_exploration city_building territory_building science_fiction puzzle variable_player_powers network_and_route_building simultaneous_action_selection hidden_victory_points grid_coverage events square_grid tech_trees_/_tech_tracks sudden_death_ending tile_placement pattern_building rondel turn_order:_progressive map_addition open_drafting tags adam_rehberg ryan_lambert joy_town_games origames boardgame_mall engames fox_in_the_box portal_games crowd_games geekach_games adam's_apple_games,_llc gém_klub_kft. pendragon_game_studio maldito_games strohmann_games"
10630,Memoir '44,7.53522,30198,7225,2378,2.2746,2004,2,8,30,60,60,8,world_war_ii miniatures wargame,campaign_/_battle_card_driven movement_points team-based_game hand_management line_of_sight grid_movement scenario_/_mission_/_campaign_game simulation area_majority_/_influence die_icon_resolution hexagon_grid modular_board command_cards dice_rolling variable_set-up,richard_borg,adc_blackfire_entertainment edge_entertainment days_of_wonder,https://boardgamegeek.com/xmlapi2/thing?id=10630&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,world_war_ii miniatures wargame campaign_/_battle_card_driven movement_points team-based_game hand_management line_of_sight grid_movement scenario_/_mission_/_campaign_game simulation area_majority_/_influence die_icon_resolution hexagon_grid modular_board command_cards dice_rolling variable_set-up richard_borg adc_blackfire_entertainment edge_entertainment days_of_wonder
